Continent,Country,Province-chi,Town-chi,Location Chinese,Province-eng,Town-eng,Location English,Current Location,Latitude,Longitude,Name-chi,Type-chi,Business Name Chinese,Name-eng,Type-eng,Business Name English,Sector,Sub-Category,Address
North America,Canada 加拿大,英屬加拿大哥林比亞省,黨近市姊臣埠,英屬加拿大哥林比亞省 黨近市姊臣埠,British Columbia,Duncan Station,"Duncan Station, British Columbia",,48.7778,-123.7067,合昌,蘇杭雜貨,合昌蘇杭雜貨,Hong Chong & Co.,General Merchandise,"Hong Chong & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,黨近市姊臣埠,英屬加拿大哥林比亞省 黨近市姊臣埠,British Columbia,Duncan Station,"Duncan Station, British Columbia",,48.7778,-123.7067,怡泰,蘇杭雜貨,怡泰蘇杭雜貨,Yee Tai & Co.,General Merchandise,"Yee Tai & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,典打備埠,英屬加拿大哥林比亞省 典打備埠,British Columbia,Enderby,"Enderby, British Columbia",,50.5498,-119.15234,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,典打備埠,英屬加拿大哥林比亞省 典打備埠,British Columbia,Enderby,"Enderby, British Columbia",,50.5498,-119.15234,合盛,蘇杭雜貨,合盛蘇杭雜貨,Hop Sing & Co.,General Merchandise,"Hop Sing & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 87
North America,Canada 加拿大,英屬加拿大哥林比亞省,典打備埠,英屬加拿大哥林比亞省 典打備埠,British Columbia,Enderby,"Enderby, British Columbia",,50.5498,-119.15234,寶源,雜貨,寶源雜貨,Poo Yuen & Co.,Groceries,"Poo Yuen & Co., Groceries",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,典打備埠,英屬加拿大哥林比亞省 典打備埠,British Columbia,Enderby,"Enderby, British Columbia",,50.5498,-119.15234,榮利,蘇杭什貨,榮利蘇杭什貨,Wing Lee & Co.,General Merchandise,"Wing Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 68
North America,Canada 加拿大,英屬加拿大哥林比亞省,的市賛臣埠,英屬加拿大哥林比亞省 的市賛臣埠,British Columbia,Extension,"Extension, British Columbia",,49.09964,-123.95271,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,的市賛臣埠,英屬加拿大哥林比亞省 的市賛臣埠,British Columbia,Extension,"Extension, British Columbia",,49.09964,-123.95271,合益,雜貨,合益雜貨,Hop Yick & Co.,General Merchandise,"Hop Yick & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,的市賛臣埠,英屬加拿大哥林比亞省 的市賛臣埠,British Columbia,Extension,"Extension, British Columbia",,49.09964,-123.95271,廣利,雜貨,廣利雜貨,Quong Lee & Co.,Groceries,"Quong Lee & Co., Groceries",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,的市賛臣埠,英屬加拿大哥林比亞省 的市賛臣埠,British Columbia,Extension,"Extension, British Columbia",,49.09964,-123.95271,永吉,雜貨,永吉雜貨,Wing Gut & Co.,General Merchandise,"Wing Gut & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,的市賛臣埠,英屬加拿大哥林比亞省 的市賛臣埠,British Columbia,Extension,"Extension, British Columbia",,49.09964,-123.95271,永和昌,雜貨,永和昌雜貨,Wing Wah Chong,General Merchandise,"Wing Wah Chong, General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,寬尼埠,英屬加拿大哥林比亞省 寬尼埠,British Columbia,Fernie,"Fernie, British Columbia",,49.49996,-115.06871,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,寬尼埠,英屬加拿大哥林比亞省 寬尼埠,British Columbia,Fernie,"Fernie, British Columbia",,49.49996,-115.06871,金德榮,什貨,金德榮什貨,Kim Tuck & Co.,General Merchandise,"Kim Tuck & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 406
North America,Canada 加拿大,英屬加拿大哥林比亞省,寬尼埠,英屬加拿大哥林比亞省 寬尼埠,British Columbia,Fernie,"Fernie, British Columbia",,49.49996,-115.06871,廣昌隆,雜貨,廣昌隆雜貨,Quong Chong Lung & Co.,General Mdse.,"Quong Chong Lung & Co., General Mdse.",Retail Trade,General Merchandise Stores,P. O. Box 807
North America,Canada 加拿大,英屬加拿大哥林比亞省,寬尼埠,英屬加拿大哥林比亞省 寬尼埠,British Columbia,Fernie,"Fernie, British Columbia",,49.49996,-115.06871,泰祥,蘇杭雜貨,泰祥蘇杭雜貨,Tai Chong & Co.,General Merchandise,"Tai Chong & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 7
North America,Canada 加拿大,英屬加拿大哥林比亞省,闊市姊路埠,英屬加拿大哥林比亞省 闊市姊路埠,British Columbia,Fort Steele,"Fort Steele, British Columbia",,49.61664,-115.63538,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,P. O. Box 36
North America,Canada 加拿大,英屬加拿大哥林比亞省,闊市姊路埠,英屬加拿大哥林比亞省 闊市姊路埠,British Columbia,Fort Steele,"Fort Steele, British Columbia",,49.61664,-115.63538,李穩,洗衣,李穩洗衣,Lee One,Laundry,"Lee One, Laundry",Other Services,Laundry Services,P. O. Box 33
North America,Canada 加拿大,英屬加拿大哥林比亞省,闊市姊路埠,英屬加拿大哥林比亞省 闊市姊路埠,British Columbia,Fort Steele,"Fort Steele, British Columbia",,49.61664,-115.63538,三利,雜貨,三利雜貨,Sam Lee & Co.,Groceries,"Sam Lee & Co., Groceries",Retail Trade,General Merchandise Stores,P. O. Box 34
North America,Canada 加拿大,英屬加拿大哥林比亞省,俄而剪埠,英屬加拿大哥林比亞省 俄而剪埠,British Columbia,Golden,"Golden, British Columbia",,51.29995,-116.9689,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,俄而剪埠,英屬加拿大哥林比亞省 俄而剪埠,British Columbia,Golden,"Golden, British Columbia",,51.29995,-116.9689,合利,餐館,合利餐館,Hop Lee,Restaurant,"Hop Lee, Restaurant",Accommodation & Foodservice,Foodservice,P. O. Box 67
North America,Canada 加拿大,英屬加拿大哥林比亞省,俄而剪埠,英屬加拿大哥林比亞省 俄而剪埠,British Columbia,Golden,"Golden, British Columbia",,51.29995,-116.9689,三利,洗衣,三利洗衣,Sam Lee,Laundry,"Sam Lee, Laundry",Other Services,Laundry Services,
North America,Canada 加拿大,英屬加拿大哥林比亞省,俄而剪埠,英屬加拿大哥林比亞省 俄而剪埠,British Columbia,Golden,"Golden, British Columbia",,51.29995,-116.9689,黃業蘭,生菓,黃業蘭生菓,Wong Tsue,Fruit Store,"Wong Tsue, Fruit Store",Retail Trade,Fruit and Vegetable Stores,P. O. Box 57
North America,Canada 加拿大,英屬加拿大哥林比亞省,俄而剪埠,英屬加拿大哥林比亞省 俄而剪埠,British Columbia,Golden,"Golden, British Columbia",,51.29995,-116.9689,怡利,餐館,怡利餐館,Yee Lee,Restaurant,"Yee Lee, Restaurant",Accommodation & Foodservice,Foodservice,
North America,Canada 加拿大,英屬加拿大哥林比亞省,加蘭福埠,英屬加拿大哥林比亞省 加蘭福埠,British Columbia,Grand Forks,"Grand Forks, British Columbia",,49.03309,-118.4356,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,加蘭福埠,英屬加拿大哥林比亞省 加蘭福埠,British Columbia,Grand Forks,"Grand Forks, British Columbia",,49.03309,-118.4356,福利源,雜貨,福利源雜貨,Hong Wo,General Merchandise,"Hong Wo, General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,加蘭福埠,英屬加拿大哥林比亞省 加蘭福埠,British Columbia,Grand Forks,"Grand Forks, British Columbia",,49.03309,-118.4356,同利,雜貨,同利雜貨,Hong Lee & Co.,Groceries,"Hong Lee & Co., Groceries",Retail Trade,General Merchandise Stores,P. O. Box 382
North America,Canada 加拿大,英屬加拿大哥林比亞省,加蘭福埠,英屬加拿大哥林比亞省 加蘭福埠,British Columbia,Grand Forks,"Grand Forks, British Columbia",,49.03309,-118.4356,同和,雜貨,同和雜貨,Hong Wa & Co.,General Merchandise,"Hong Wa & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 93
North America,Canada 加拿大,英屬加拿大哥林比亞省,加蘭福埠,英屬加拿大哥林比亞省 加蘭福埠,British Columbia,Grand Forks,"Grand Forks, British Columbia",,49.03309,-118.4356,瑞和,雜貨,瑞和雜貨,Suey Wo & Co.,General Merchandise,"Suey Wo & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,福利,襍貨,福利襍貨,Fook Lee & Co.,General Merchandise,"Fook Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 43
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,合昌,襍貨,合昌襍貨,Hop Chong & Co.,Groceries,"Hop Chong & Co., Groceries",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,均隆,襍貨,均隆襍貨,Quan Lung & Co.,General Merchandise,"Quan Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 45
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,三利,衣館,三利衣館,Sam Lee,Laundry,"Sam Lee, Laundry",Other Services,Laundry Services,P. O. Box 267
North America,Canada 加拿大,英屬加拿大哥林比亞省,企連鬱埠,英屬加拿大哥林比亞省 企連鬱埠,British Columbia,Greenwood,"Greenwood, British Columbia",,49.09414,-118.67846,勝記,襍貨,勝記襍貨,Sing Kee & Co.,Groceries,"Sing Kee & Co., Groceries",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,體利罷埠,英屬加拿大哥林比亞省 體利罷埠,British Columbia,High River,"High River, British Columbia","High River, AB",50.58341,-113.86867,同勝,蘇杭,同勝蘇杭,Hong Sing,Dry Goods,"Hong Sing, Dry Goods",Retail Trade,Clothing and Clothing Accessories Stores,P. O. Box 202
North America,Canada 加拿大,英屬加拿大哥林比亞省,體利罷埠,英屬加拿大哥林比亞省 體利罷埠,British Columbia,High River,"High River, British Columbia","High River, AB",50.58341,-113.86867,合盛,什貨,合盛什貨,Hop Sing,Groceries,"Hop Sing, Groceries",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,體利罷埠,英屬加拿大哥林比亞省 體利罷埠,British Columbia,High River,"High River, British Columbia","High River, AB",50.58341,-113.86867,廣瑞和,襍貨,廣瑞和襍貨,Quong Soy Wo,Groceries,"Quong Soy Wo, Groceries",Retail Trade,General Merchandise Stores,P. O. Box 43
North America,Canada 加拿大,英屬加拿大哥林比亞省,體利罷埠,英屬加拿大哥林比亞省 體利罷埠,British Columbia,High River,"High River, British Columbia","High River, AB",50.58341,-113.86867,勝隆,襍貨,勝隆襍貨,Sing Lung,Groceries,"Sing Lung, Groceries",Retail Trade,General Merchandise Stores,P. O. Box 212
North America,Canada 加拿大,英屬加拿大哥林比亞省,卡市碌埠,英屬加拿大哥林比亞省 卡市碌埠,British Columbia,Kaslo,"Kaslo, British Columbia",,49.91658,-116.91887,聯記,襍貨,聯記襍貨,Lun Kee & Co.,General Merchandise,"Lun Kee & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,卡市碌埠,英屬加拿大哥林比亞省 卡市碌埠,British Columbia,Kaslo,"Kaslo, British Columbia",,49.91658,-116.91887,廣泰,襍貨,廣泰襍貨,Quong Tai & Co.,General Merchandise,"Quong Tai & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 77
North America,Canada 加拿大,英屬加拿大哥林比亞省,卡市碌埠,英屬加拿大哥林比亞省 卡市碌埠,British Columbia,Kaslo,"Kaslo, British Columbia",,49.91658,-116.91887,廣泰和,襍貨,廣泰和襍貨,Quong Tai Wo,General Merchandise,"Quong Tai Wo, General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 77
North America,Canada 加拿大,英屬加拿大哥林比亞省,卡市碌埠,英屬加拿大哥林比亞省 卡市碌埠,British Columbia,Kaslo,"Kaslo, British Columbia",,49.91658,-116.91887,三盛,衣服,三盛衣服,Sam Sing & Co.,Laundry,"Sam Sing & Co., Laundry",Other Services,Laundry Services,
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,國民黨,會所,國民黨會所,Chung Hwa National,Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,廣發隆,襍貨,廣發隆襍貨,Kwong Fat Lung,General Merchandise,"Kwong Fat Lung, General Merchandise",Retail Trade,General Merchandise Stores,"P. O. Box 148, 262 Main St."
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,利昌,蘇杭雜貨,利昌蘇杭雜貨,Lee Chong & Co.,General Merchandise,"Lee Chong & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,利安,蘇杭雜貨,利安蘇杭雜貨,Lee On & Co.,General Merchandise,"Lee On & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 34
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,南榮,蘇杭雜貨,南榮蘇杭雜貨,Nam Wing & Co.,General Merchandise,"Nam Wing & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 24
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,美興隆,雜貨,美興隆雜貨,Mee Hing Lung & Co.,General Merchandise,"Mee Hing Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,Canada 加拿大,英屬加拿大哥林比亞省,錦碌埠,英屬加拿大哥林比亞省 錦碌埠,British Columbia,Kamloops,"Kamloops, British Columbia",,50.66648,-120.3192,安利,雜貨,安利雜貨,On Lee & Co.,General Merchandise,"On Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 36
